sample_id,geochronid,analysis_document,parser_type,raw_row_text,group_id,spot_no,grain_spot,u238_ppm,th232_ppm,th232_u238,f204_pct,u238_pb206_ratio,u238_pb206_ratio_1sigma,pb207_pb206_ratio,pb207_pb206_ratio_1sigma,u238_pb206_star_ratio,u238_pb206_star_ratio_1sigma,pb207_star_pb206_star_ratio,pb207_star_pb206_star_ratio_1sigma,u238_pb206_star_date_ma,u238_pb206_star_date_1sigma_ma,pb207_star_pb206_star_date_ma,pb207_star_pb206_star_date_1sigma_ma,disc_pct
215316,215316.1,215316.1.pdf,STRICT_20COL,S         78    116.1      57     50      0.87   -0.140   1.530   0.030   0.26661       0.00256   1.528    0.030   0.26782   0.00265   3245     50     3293    16       1.5,S,78,116.1,57,50,0.87,-0.140,1.530,0.030,0.26661,0.00256,1.528,0.030,0.26782,0.00265,3245,50,3293,16,1.5
215316,215316.1,215316.1.pdf,STRICT_20COL,S         20    20.1       184    109     0.60   0.010    1.592   0.032   0.26813       0.00250   1.592    0.032   0.26804   0.00250   3142     50     3295    15       4.6,S,20,20.1,184,109,0.60,0.010,1.592,0.032,0.26813,0.00250,1.592,0.032,0.26804,0.00250,3142,50,3295,15,4.6
215316,215316.1,215316.1.pdf,STRICT_20COL,S         45    44.1       155    53      0.34   0.018    1.592   0.022     0.26826        0.00091   1.593    0.022   0.26811   0.00092    3141     36     3295     5       4.7,S,45,44.1,155,53,0.34,0.018,1.592,0.022,0.26826,0.00091,1.593,0.022,0.26811,0.00092,3141,36,3295,5,4.7
215316,215316.1,215316.1.pdf,STRICT_20COL,S        102    100.1      34     14      0.41   0.369    1.524   0.038     0.27154        0.00324   1.529    0.038   0.26833   0.00356    3243     63     3296    21       1.6,S,102,100.1,34,14,0.41,0.369,1.524,0.038,0.27154,0.00324,1.529,0.038,0.26833,0.00356,3243,63,3296,21,1.6
215316,215316.1,215316.1.pdf,STRICT_20COL,S         43    42.1       142    68      0.48   0.012    1.511   0.022     0.26871        0.00094   1.511    0.022   0.26861   0.00095    3273     37     3298     6       0.7,S,43,42.1,142,68,0.48,0.012,1.511,0.022,0.26871,0.00094,1.511,0.022,0.26861,0.00095,3273,37,3298,6,0.7
215316,215316.1,215316.1.pdf,STRICT_20COL,S         41    40.1       33     19      0.58   -0.025   1.564   0.029     0.26900        0.00189   1.564    0.029   0.26922   0.00190    3187     47     3302    11       3.5,S,41,40.1,33,19,0.58,-0.025,1.564,0.029,0.26900,0.00189,1.564,0.029,0.26922,0.00190,3187,47,3302,11,3.5
215316,215316.1,215316.1.pdf,STRICT_20COL,S         21    21.1       103    45      0.44   0.066    1.499   0.015     0.26985        0.00109   1.500    0.015   0.26927    0.00111   3293     26     3302     6       0.3,S,21,21.1,103,45,0.44,0.066,1.499,0.015,0.26985,0.00109,1.500,0.015,0.26927,0.00111,3293,26,3302,6,0.3
215316,215316.1,215316.1.pdf,STRICT_20COL,S         75    73.1       94     80      0.86   0.021    1.518   0.034     0.26975        0.00121   1.518    0.034   0.26958   0.00122    3262     57     3304     7       1.3,S,75,73.1,94,80,0.86,0.021,1.518,0.034,0.26975,0.00121,1.518,0.034,0.26958,0.00122,3262,57,3304,7,1.3
215316,215316.1,215316.1.pdf,STRICT_20COL,S         22    76.1       122    122     1.00   0.015    1.508   0.027      0.26974       0.00105   1.509    0.027   0.26961   0.00106    3278     47     3304     6       0.8,S,22,76.1,122,122,1.00,0.015,1.508,0.027,0.26974,0.00105,1.509,0.027,0.26961,0.00106,3278,47,3304,6,0.8
215316,215316.1,215316.1.pdf,STRICT_20COL,S         34    33.1       149    78      0.52   -0.012   1.523   0.022     0.26969        0.00095   1.523    0.022   0.26979   0.00095    3254     37     3305     6       1.5,S,34,33.1,149,78,0.52,-0.012,1.523,0.022,0.26969,0.00095,1.523,0.022,0.26979,0.00095,3254,37,3305,6,1.5
215316,215316.1,215316.1.pdf,STRICT_20COL,S         36    35.1       222    131     0.59   0.004    1.564   0.025     0.27022        0.00079   1.564    0.025   0.27019   0.00079    3187     41     3307     5       3.6,S,36,35.1,222,131,0.59,0.004,1.564,0.025,0.27022,0.00079,1.564,0.025,0.27019,0.00079,3187,41,3307,5,3.6
215316,215316.1,215316.1.pdf,STRICT_20COL,S         29    28.1       120    39      0.33   0.050    1.516   0.026     0.27132        0.00102   1.517    0.026   0.27088   0.00103    3264     45     3311     6       1.4,S,29,28.1,120,39,0.33,0.050,1.516,0.026,0.27132,0.00102,1.517,0.026,0.27088,0.00103,3264,45,3311,6,1.4
215316,215316.1,215316.1.pdf,STRICT_20COL,S         81    79.1       283    140     0.50   0.009    1.518   0.016     0.27135        0.00115   1.519    0.016   0.27128   0.00115    3262     27     3313     7       1.6,S,81,79.1,283,140,0.50,0.009,1.518,0.016,0.27135,0.00115,1.519,0.016,0.27128,0.00115,3262,27,3313,7,1.6
215316,215316.1,215316.1.pdf,STRICT_20COL,S         92    90.1       244    135     0.55   0.021    1.577   0.017     0.27145        0.00125   1.578    0.017   0.27127   0.00125    3165     28     3313     7       4.5,S,92,90.1,244,135,0.55,0.021,1.577,0.017,0.27145,0.00125,1.578,0.017,0.27127,0.00125,3165,28,3313,7,4.5
215316,215316.1,215316.1.pdf,STRICT_20COL,S        112    110.1      125    31      0.25   -0.019   1.550   0.033     0.27133        0.00168   1.550    0.033   0.27150   0.00169    3209     54     3315    10       3.2,S,112,110.1,125,31,0.25,-0.019,1.550,0.033,0.27133,0.00168,1.550,0.033,0.27150,0.00169,3209,54,3315,10,3.2
215316,215316.1,215316.1.pdf,STRICT_20COL,S         12    12.1       117    54      0.46   0.035    1.464   0.015     0.27200        0.00113   1.464    0.015   0.27169   0.00114    3356     27     3316     7       -1.2,S,12,12.1,117,54,0.46,0.035,1.464,0.015,0.27200,0.00113,1.464,0.015,0.27169,0.00114,3356,27,3316,7,-1.2
215316,215316.1,215316.1.pdf,STRICT_20COL,S         98    96.1       254    124     0.49   0.058    1.495   0.016     0.27261        0.00121   1.496    0.016   0.27210   0.00123    3300     29     3318     7       0.6,S,98,96.1,254,124,0.49,0.058,1.495,0.016,0.27261,0.00121,1.496,0.016,0.27210,0.00123,3300,29,3318,7,0.6
215316,215316.1,215316.1.pdf,STRICT_20COL,S         86    84.1       178    87      0.49   0.000    1.514   0.018     0.27219        0.00139   1.514    0.018   0.27219   0.00139    3269     31     3319     8       1.5,S,86,84.1,178,87,0.49,0.000,1.514,0.018,0.27219,0.00139,1.514,0.018,0.27219,0.00139,3269,31,3319,8,1.5
215316,215316.1,215316.1.pdf,STRICT_20COL,S         24    23.1       99     46      0.46   0.010    1.489   0.035     0.27298        0.00119   1.489    0.035   0.27289   0.00120    3312     60     3323     7       0.3,S,24,23.1,99,46,0.46,0.010,1.489,0.035,0.27298,0.00119,1.489,0.035,0.27289,0.00120,3312,60,3323,7,0.3
215316,215316.1,215316.1.pdf,STRICT_20COL,S        106    104.1      180    94      0.52   0.064    1.481   0.018     0.28583        0.00144   1.482    0.018   0.28529   0.00146    3325     32     3392     8       2.0,S,106,104.1,180,94,0.52,0.064,1.481,0.018,0.28583,0.00144,1.482,0.018,0.28529,0.00146,3325,32,3392,8,2.0
215316,215316.1,215316.1.pdf,STRICT_20COL,S        109    107.1      181    57      0.32   0.041    1.528   0.019     0.28841        0.00150   1.528    0.019   0.28805   0.00151    3245     32     3407     8       4.7,S,109,107.1,181,57,0.32,0.041,1.528,0.019,0.28841,0.00150,1.528,0.019,0.28805,0.00151,3245,32,3407,8,4.7
215316,215316.1,215316.1.pdf,STRICT_20COL,S         30    29.1       99     117     1.18   0.016    1.461   0.022     0.28916        0.00115   1.461    0.022   0.28902   0.00115    3362     40     3412     6       1.5,S,30,29.1,99,117,1.18,0.016,1.461,0.022,0.28916,0.00115,1.461,0.022,0.28902,0.00115,3362,40,3412,6,1.5
215316,215316.1,215316.1.pdf,STRICT_20COL,S         62    60.1       109    108     1.00   0.008    1.506   0.022     0.29027        0.00114   1.506    0.022   0.29020   0.00114    3282     39     3419     6       4.0,S,62,60.1,109,108,1.00,0.008,1.506,0.022,0.29027,0.00114,1.506,0.022,0.29020,0.00114,3282,39,3419,6,4.0
215316,215316.1,215316.1.pdf,STRICT_20COL,S        115    113.1      77     81      1.05   0.118    1.476   0.025     0.29187        0.00221   1.477    0.025   0.29085   0.00227    3333     44     3422    12       2.6,S,115,113.1,77,81,1.05,0.118,1.476,0.025,0.29187,0.00221,1.477,0.025,0.29085,0.00227,3333,44,3422,12,2.6
215316,215316.1,215316.1.pdf,STRICT_20COL,S         94    92.1       106    124     1.17   0.062    1.470   0.021     0.29318        0.00311   1.471    0.021   0.29265   0.00313    3344     38     3432    17       2.6,S,94,92.1,106,124,1.17,0.062,1.470,0.021,0.29318,0.00311,1.471,0.021,0.29265,0.00313,3344,38,3432,17,2.6
215316,215316.1,215316.1.pdf,STRICT_20COL,S         31    30.1       158    104     0.66   0.006    1.444   0.021     0.29280        0.00101   1.444    0.021   0.29274   0.00101    3392     38     3432     5       1.2,S,31,30.1,158,104,0.66,0.006,1.444,0.021,0.29280,0.00101,1.444,0.021,0.29274,0.00101,3392,38,3432,5,1.2
215316,215316.1,215316.1.pdf,STRICT_20COL,S        103    101.1      157    77      0.49   0.072    1.395   0.018     0.30926        0.00164   1.396    0.018   0.30865   0.00166    3483     35     3514     8       0.9,S,103,101.1,157,77,0.49,0.072,1.395,0.018,0.30926,0.00164,1.396,0.018,0.30865,0.00166,3483,35,3514,8,0.9
215316,215316.1,215316.1.pdf,STRICT_20COL,S         63    61.1       77     37      0.49   -0.029   1.394   0.040     0.32300        0.00403   1.393    0.040   0.32324   0.00404    3488     77     3585    19       2.7,S,63,61.1,77,37,0.49,-0.029,1.394,0.040,0.32300,0.00403,1.393,0.040,0.32324,0.00404,3488,77,3585,19,2.7
215316,215316.1,215316.1.pdf,STRICT_20COL,D         66    64.1       307    141     0.46   -0.008   2.077   0.027     0.18255        0.00054   2.076    0.027   0.18262   0.00054    2534     28     2677     5       5.3,D,66,64.1,307,141,0.46,-0.008,2.077,0.027,0.18255,0.00054,2.076,0.027,0.18262,0.00054,2534,28,2677,5,5.3
215316,215316.1,215316.1.pdf,STRICT_20COL,D         83    81.1       347    91      0.26   0.131    2.169   0.021     0.18561        0.00155   2.172    0.021   0.18443   0.00159    2442     20     2693    14       9.3,D,83,81.1,347,91,0.26,0.131,2.169,0.021,0.18561,0.00155,2.172,0.021,0.18443,0.00159,2442,20,2693,14,9.3
215316,215316.1,215316.1.pdf,STRICT_20COL,D        110    108.1      138    73      0.53   0.229    2.239   0.030     0.19261        0.00152   2.244    0.030   0.19057   0.00169    2376     27     2747    15       13.5,D,110,108.1,138,73,0.53,0.229,2.239,0.030,0.19261,0.00152,2.244,0.030,0.19057,0.00169,2376,27,2747,15,13.5
215316,215316.1,215316.1.pdf,STRICT_20COL,D        73    71.1        88      61       0.69   0.031   2.168   0.033     0.21162       0.00122   2.168    0.033   0.21135   0.00123   2445     31      2916     9        16.2,D,73,71.1,88,61,0.69,0.031,2.168,0.033,0.21162,0.00122,2.168,0.033,0.21135,0.00123,2445,31,2916,9,16.2
215316,215316.1,215316.1.pdf,STRICT_20COL,D        4      4.1       399     178       0.45   0.035   2.756   0.020     0.21393       0.00186   2.757    0.020   0.21362   0.00187   1995     13      2933     14       32.0,D,4,4.1,399,178,0.45,0.035,2.756,0.020,0.21393,0.00186,2.757,0.020,0.21362,0.00187,1995,13,2933,14,32.0
215316,215316.1,215316.1.pdf,STRICT_20COL,D        1      1.1       393     381       0.97   0.071   1.966   0.021     0.22466       0.00054   1.967    0.021   0.22403   0.00056   2650     24      3010     4        12.0,D,1,1.1,393,381,0.97,0.071,1.966,0.021,0.22466,0.00054,1.967,0.021,0.22403,0.00056,2650,24,3010,4,12.0
215316,215316.1,215316.1.pdf,STRICT_20COL,D        27    26.1       175      57       0.32   0.135   2.457   0.034     0.24992       0.00097   2.460    0.034   0.24874   0.00101   2199     26      3177     6        30.8,D,27,26.1,175,57,0.32,0.135,2.457,0.034,0.24992,0.00097,2.460,0.034,0.24874,0.00101,2199,26,3177,6,30.8
215316,215316.1,215316.1.pdf,STRICT_20COL,D        72    70.1        99      41       0.41   0.030   1.745   0.026     0.25023       0.00112   1.746    0.026   0.24996   0.00113   2919     36      3185     7        8.3,D,72,70.1,99,41,0.41,0.030,1.745,0.026,0.25023,0.00112,1.746,0.026,0.24996,0.00113,2919,36,3185,7,8.3
215316,215316.1,215316.1.pdf,STRICT_20COL,D        53    51.1       306      32       0.10   0.010   1.711   0.025     0.25195       0.00066   1.711    0.025   0.25187   0.00066   2967     36      3197     4         7.2,D,53,51.1,306,32,0.10,0.010,1.711,0.025,0.25195,0.00066,1.711,0.025,0.25187,0.00066,2967,36,3197,4,7.2
215316,215316.1,215316.1.pdf,STRICT_20COL,D        65    63.1       289     137       0.48   0.041   1.746   0.043     0.25371       0.00070   1.747    0.043   0.25336   0.00071   2917     57      3206     4        9.0,D,65,63.1,289,137,0.48,0.041,1.746,0.043,0.25371,0.00070,1.747,0.043,0.25336,0.00071,2917,57,3206,4,9.0
215316,215316.1,215316.1.pdf,STRICT_20COL,D        6      6.1       188      79       0.42   0.035   1.692   0.032     0.25394       0.00082   1.693    0.032   0.25363   0.00083   2992     45      3208     5        6.7,D,6,6.1,188,79,0.42,0.035,1.692,0.032,0.25394,0.00082,1.693,0.032,0.25363,0.00083,2992,45,3208,5,6.7
215316,215316.1,215316.1.pdf,STRICT_20COL,D        71    69.1       156      40       0.25   0.013   1.696   0.031     0.25422       0.00094   1.696    0.031   0.25410   0.00095   2987     44      3210     6        6.9,D,71,69.1,156,40,0.25,0.013,1.696,0.031,0.25422,0.00094,1.696,0.031,0.25410,0.00095,2987,44,3210,6,6.9
215316,215316.1,215316.1.pdf,STRICT_20COL,D        38     37.1      212     164       0.77   0.006   1.746   0.024     0.25486       0.00087   1.746    0.024   0.25481   0.00087   2919     33      3215     5        9.2,D,38,37.1,212,164,0.77,0.006,1.746,0.024,0.25486,0.00087,1.746,0.024,0.25481,0.00087,2919,33,3215,5,9.2
215316,215316.1,215316.1.pdf,STRICT_20COL,D        11     11.1       91      83       0.91   0.084   1.698   0.018     0.25697       0.00126   1.699    0.018   0.25624   0.00129   2983     26      3224     8         7.5,D,11,11.1,91,83,0.91,0.084,1.698,0.018,0.25697,0.00126,1.699,0.018,0.25624,0.00129,2983,26,3224,8,7.5
215316,215316.1,215316.1.pdf,STRICT_20COL,D        61    59.1       197      69       0.35   0.000   1.706   0.036     0.25667       0.00081   1.706    0.036   0.25667   0.00081   2974     50      3226     5         7.8,D,61,59.1,197,69,0.35,0.000,1.706,0.036,0.25667,0.00081,1.706,0.036,0.25667,0.00081,2974,50,3226,5,7.8
215316,215316.1,215316.1.pdf,STRICT_20COL,D        57    55.1       217     126       0.58   0.034   1.648   0.023     0.25814       0.00081   1.649    0.023   0.25784   0.00082   3056     34      3234     5        5.5,D,57,55.1,217,126,0.58,0.034,1.648,0.023,0.25814,0.00081,1.649,0.023,0.25784,0.00082,3056,34,3234,5,5.5
215316,215316.1,215316.1.pdf,STRICT_20COL,D        82    80.1       186     148       0.80   0.031   1.782   0.021     0.25834       0.00144   1.783    0.021   0.25807   0.00145   2871     28      3235     9        11.3,D,82,80.1,186,148,0.80,0.031,1.782,0.021,0.25834,0.00144,1.783,0.021,0.25807,0.00145,2871,28,3235,9,11.3
215316,215316.1,215316.1.pdf,STRICT_20COL,D        8      8.1       107      54       0.50   0.093   1.693   0.017     0.25923       0.00118   1.694    0.017   0.25842   0.00121   2991     24      3237     7         7.6,D,8,8.1,107,54,0.50,0.093,1.693,0.017,0.25923,0.00118,1.694,0.017,0.25842,0.00121,2991,24,3237,7,7.6
215316,215316.1,215316.1.pdf,STRICT_20COL,D       116    114.1      295     147       0.50   0.080   1.898   0.019     0.26033       0.00117   1.900    0.020   0.25963   0.00120   2726     23      3245     7        16.0,D,116,114.1,295,147,0.50,0.080,1.898,0.019,0.26033,0.00117,1.900,0.020,0.25963,0.00120,2726,23,3245,7,16.0
215316,215316.1,215316.1.pdf,STRICT_20COL,D        91    89.1        91      91       1.01   0.133   1.663   0.026     0.26155       0.00189   1.666    0.026   0.26039   0.00197   3032     38      3249     12       6.7,D,91,89.1,91,91,1.01,0.133,1.663,0.026,0.26155,0.00189,1.666,0.026,0.26039,0.00197,3032,38,3249,12,6.7
215316,215316.1,215316.1.pdf,STRICT_20COL,D        40    39.1       184      57       0.31   0.030   1.685   0.024     0.26449       0.00200   1.686    0.024   0.26423   0.00201   3003     35      3272     12       8.2,D,40,39.1,184,57,0.31,0.030,1.685,0.024,0.26449,0.00200,1.686,0.024,0.26423,0.00201,3003,35,3272,12,8.2
215316,215316.1,215316.1.pdf,STRICT_20COL,D        58    56.1       175     164       0.94   0.011   1.759   0.042     0.26464       0.00224   1.759    0.042   0.26454   0.00224   2902     56      3274     13       11.4,D,58,56.1,175,164,0.94,0.011,1.759,0.042,0.26464,0.00224,1.759,0.042,0.26454,0.00224,2902,56,3274,13,11.4
215316,215316.1,215316.1.pdf,STRICT_20COL,D        70    68.1       242      92       0.38   0.039   1.632   0.033     0.26513       0.00085   1.633    0.033   0.26480   0.00086   3080     49      3275     5        6.0,D,70,68.1,242,92,0.38,0.039,1.632,0.033,0.26513,0.00085,1.633,0.033,0.26480,0.00086,3080,49,3275,5,6.0
215316,215316.1,215316.1.pdf,STRICT_20COL,D        19    19.1       105      59       0.56   0.029   1.653   0.017     0.26534       0.00115   1.653    0.017   0.26509   0.00116   3049     25      3277     7         7.0,D,19,19.1,105,59,0.56,0.029,1.653,0.017,0.26534,0.00115,1.653,0.017,0.26509,0.00116,3049,25,3277,7,7.0
215316,215316.1,215316.1.pdf,STRICT_20COL,D        48     47.1      236     137       0.58   0.044   1.760   0.024     0.26647       0.00084   1.761    0.024   0.26609   0.00085   2899     32      3283     5        11.7,D,48,47.1,236,137,0.58,0.044,1.760,0.024,0.26647,0.00084,1.761,0.024,0.26609,0.00085,2899,32,3283,5,11.7
215316,215316.1,215316.1.pdf,STRICT_20COL,D        26    25.1       369     125       0.34   0.018   1.620   0.031     0.26727       0.00062   1.620    0.031   0.26711   0.00062   3099     47      3289     4        5.8,D,26,25.1,369,125,0.34,0.018,1.620,0.031,0.26727,0.00062,1.620,0.031,0.26711,0.00062,3099,47,3289,4,5.8
215316,215316.1,215316.1.pdf,STRICT_20COL,D        69     67.1      143      66       0.47   0.066   1.698   0.024     0.26969       0.00110   1.699    0.024   0.26912   0.00112   2984     35      3301     7        9.6,D,69,67.1,143,66,0.47,0.066,1.698,0.024,0.26969,0.00110,1.699,0.024,0.26912,0.00112,2984,35,3301,7,9.6
215316,215316.1,215316.1.pdf,STRICT_20COL,D        60    58.1       145      33       0.23   0.042   1.731   0.031     0.27350       0.00101   1.732    0.031   0.27314   0.00102   2938     42      3324     6        11.6,D,60,58.1,145,33,0.23,0.042,1.731,0.031,0.27350,0.00101,1.732,0.031,0.27314,0.00102,2938,42,3324,6,11.6
215316,215316.1,215316.1.pdf,STRICT_20COL,D        33    32.1       146     180       1.23   0.091   1.604   0.024     0.28682       0.00103   1.606    0.024   0.28603   0.00105   3121     37      3396     6        8.1,D,33,32.1,146,180,1.23,0.091,1.604,0.024,0.28682,0.00103,1.606,0.024,0.28603,0.00105,3121,37,3396,6,8.1
215316,215316.1,215316.1.pdf,STRICT_20COL,D        59     57.1      149     106       0.71   0.062   1.554   0.027     0.29065       0.00358   1.555    0.027   0.29012   0.00359   3201     44      3418     19       6.4,D,59,57.1,149,106,0.71,0.062,1.554,0.027,0.29065,0.00358,1.555,0.027,0.29012,0.00359,3201,44,3418,19,6.4
222651,222651.1,222651.1.pdf,STRICT_20COL,I        7      7.1        52     12           0.23     0.243     1.916    0.036    0.19612       0.00188   1.921    0.036    0.19396    0.00208    2702     42     2776     18       2.7,I,7,7.1,52,12,0.23,0.243,1.916,0.036,0.19612,0.00188,1.921,0.036,0.19396,0.00208,2702,42,2776,18,2.7
222651,222651.1,222651.1.pdf,STRICT_20COL,I        15    15.1        61     27           0.44     0.140     1.879    0.034    0.19737       0.00178   1.882    0.034    0.19613     0.00188   2747     41     2794     16       1.7,I,15,15.1,61,27,0.44,0.140,1.879,0.034,0.19737,0.00178,1.882,0.034,0.19613,0.00188,2747,41,2794,16,1.7
222651,222651.1,222651.1.pdf,STRICT_20COL,I        5      5.1       155     78           0.50     0.000     1.872    0.024    0.19664       0.00119   1.872    0.024    0.19664     0.00119   2759     29     2799     10       1.4,I,5,5.1,155,78,0.50,0.000,1.872,0.024,0.19664,0.00119,1.872,0.024,0.19664,0.00119,2759,29,2799,10,1.4
222651,222651.1,222651.1.pdf,STRICT_20COL,I        2      2.1       115     44           0.38     -0.017    1.833    0.026    0.19734       0.00131   1.833    0.026    0.19750     0.00131   2806     32     2806     11       0.0,I,2,2.1,115,44,0.38,-0.017,1.833,0.026,0.19734,0.00131,1.833,0.026,0.19750,0.00131,2806,32,2806,11,0.0
222651,222651.1,222651.1.pdf,STRICT_20COL,I        1      1.1        79     26           0.34     0.077     1.846    0.030    0.19898       0.00157   1.848    0.030    0.19829     0.00162   2789     37     2812     13       0.8,I,1,1.1,79,26,0.34,0.077,1.846,0.030,0.19898,0.00157,1.848,0.030,0.19829,0.00162,2789,37,2812,13,0.8
222651,222651.1,222651.1.pdf,STRICT_20COL,I        17     17.1      133     61           0.46     0.000     1.868    0.037    0.19838       0.00126   1.868    0.037    0.19838     0.00126   2764     45     2813     10       1.7,I,17,17.1,133,61,0.46,0.000,1.868,0.037,0.19838,0.00126,1.868,0.037,0.19838,0.00126,2764,45,2813,10,1.7
222651,222651.1,222651.1.pdf,STRICT_20COL,I        6      6.1        44     14           0.32     -0.146    1.831    0.038    0.19815       0.00207   1.828    0.038    0.19944    0.00220    2813     47     2822     18       0.3,I,6,6.1,44,14,0.32,-0.146,1.831,0.038,0.19815,0.00207,1.828,0.038,0.19944,0.00220,2813,47,2822,18,0.3
222651,222651.1,222651.1.pdf,STRICT_20COL,I        10    10.1       116     29           0.25     0.142    2.570     0.036    0.19652       0.00148   2.573    0.036    0.19525     0.00157   2116     25     2787     13       24.1,I,10,10.1,116,29,0.25,0.142,2.570,0.036,0.19652,0.00148,2.573,0.036,0.19525,0.00157,2116,25,2787,13,24.1
222651,222651.1,222651.1.pdf,STRICT_20COL,I        13    13.1       199     91           0.46     0.081    2.400     0.029    0.19685       0.00184   2.402    0.029    0.19614     0.00187   2244     23     2794     16       19.7,I,13,13.1,199,91,0.46,0.081,2.400,0.029,0.19685,0.00184,2.402,0.029,0.19614,0.00187,2244,23,2794,16,19.7
222651,222651.1,222651.1.pdf,STRICT_20COL,I        12    12.1       113     39           0.35    -0.039    2.006     0.029    0.19587       0.00136   2.005    0.029    0.19622     0.00139   2608     31     2795     12       6.7,I,12,12.1,113,39,0.35,-0.039,2.006,0.029,0.19587,0.00136,2.005,0.029,0.19622,0.00139,2608,31,2795,12,6.7
222651,222651.1,222651.1.pdf,STRICT_20COL,I        14    14.1       209     81           0.39     0.413    2.794     0.034    0.19993       0.00125   2.805    0.034    0.19626     0.00144   1965     21     2795     12       29.7,I,14,14.1,209,81,0.39,0.413,2.794,0.034,0.19993,0.00125,2.805,0.034,0.19626,0.00144,1965,21,2795,12,29.7
222651,222651.1,222651.1.pdf,STRICT_20COL,I        4      4.1       174     89           0.51     0.274    2.423     0.030    0.19930       0.00128   2.429    0.031    0.19686     0.00141   2222     24     2800     12       20.6,I,4,4.1,174,89,0.51,0.274,2.423,0.030,0.19930,0.00128,2.429,0.031,0.19686,0.00141,2222,24,2800,12,20.6
222651,222651.1,222651.1.pdf,STRICT_20COL,I        11     11.1       66     31           0.48     0.034    2.033     0.036    0.19747       0.00175   2.033    0.036    0.19717     0.00177   2578     37     2803     15       8.0,I,11,11.1,66,31,0.48,0.034,2.033,0.036,0.19747,0.00175,2.033,0.036,0.19717,0.00177,2578,37,2803,15,8.0
222651,222651.1,222651.1.pdf,STRICT_20COL,I        9      9.1       157     71           0.45     0.414    2.878     0.037    0.20121       0.00149   2.890    0.038    0.19754     0.00173   1915     22     2806     14       31.7,I,9,9.1,157,71,0.45,0.414,2.878,0.037,0.20121,0.00149,2.890,0.038,0.19754,0.00173,1915,22,2806,14,31.7
222651,222651.1,222651.1.pdf,STRICT_20COL,I        18    18.1       159     56           0.35     0.065    2.202     0.051    0.19826       0.00128   2.203    0.051    0.19768     0.00131   2412     46     2807     11       14.1,I,18,18.1,159,56,0.35,0.065,2.202,0.051,0.19826,0.00128,2.203,0.051,0.19768,0.00131,2412,46,2807,11,14.1
222651,222651.1,222651.1.pdf,STRICT_20COL,I        16    16.1       212     74           0.35     0.000    2.671     0.032    0.19847       0.00120   2.671    0.032    0.19847     0.00120   2050     21     2814     10       27.1,I,16,16.1,212,74,0.35,0.000,2.671,0.032,0.19847,0.00120,2.671,0.032,0.19847,0.00120,2050,21,2814,10,27.1
222651,222651.1,222651.1.pdf,STRICT_20COL,I        8      8.1       158     81           0.51    -0.086     1.981    0.026    0.19812       0.00121   1.979    0.026    0.19888     0.00125   2637     28     2817     10       6.4,I,8,8.1,158,81,0.51,-0.086,1.981,0.026,0.19812,0.00121,1.979,0.026,0.19888,0.00125,2637,28,2817,10,6.4
222651,222651.1,222651.1.pdf,STRICT_20COL,D         3      3.1       349     174          0.50     0.011     3.374    0.036    0.20840       0.00113   3.374    0.036    0.20830     0.00114   1673     16     2892     9        42.1,D,3,3.1,349,174,0.50,0.011,3.374,0.036,0.20840,0.00113,3.374,0.036,0.20830,0.00114,1673,16,2892,9,42.1
222712,222712.1,222712.1.pdf,STRICT_20COL,Y         20    20.1       737     526       0.71      0.198    2.091     0.017    0.18643       0.00065   2.096    0.017    0.18466     0.00072   2515     18     2695     6        6.7,Y,20,20.1,737,526,0.71,0.198,2.091,0.017,0.18643,0.00065,2.096,0.017,0.18466,0.00072,2515,18,2695,6,6.7
222712,222712.1,222712.1.pdf,STRICT_20COL,S         16    16.1       594     315       0.53      0.089    2.022     0.017    0.18732       0.00069   2.023    0.017    0.18652     0.00072   2589     18     2712     6        4.5,S,16,16.1,594,315,0.53,0.089,2.022,0.017,0.18732,0.00069,2.023,0.017,0.18652,0.00072,2589,18,2712,6,4.5
222712,222712.1,222712.1.pdf,STRICT_20COL,S         12    12.1       792     506       0.64      0.101    1.954     0.016    0.18760       0.00062   1.956    0.016    0.18669     0.00065   2662     18     2713     6        1.9,S,12,12.1,792,506,0.64,0.101,1.954,0.016,0.18760,0.00062,1.956,0.016,0.18669,0.00065,2662,18,2713,6,1.9
222712,222712.1,222712.1.pdf,STRICT_20COL,S         17     17.1      734     446       0.61      0.068    2.033     0.017    0.18766       0.00062   2.035    0.017    0.18705     0.00064   2577     18     2716     6        5.1,S,17,17.1,734,446,0.61,0.068,2.033,0.017,0.18766,0.00062,2.035,0.017,0.18705,0.00064,2577,18,2716,6,5.1
222712,222712.1,222712.1.pdf,STRICT_20COL,S         9      9.1       647     366       0.57      0.097    1.963     0.017    0.18812       0.00068   1.965    0.017    0.18725     0.00072   2652     19     2718     6        2.4,S,9,9.1,647,366,0.57,0.097,1.963,0.017,0.18812,0.00068,1.965,0.017,0.18725,0.00072,2652,19,2718,6,2.4
222712,222712.1,222712.1.pdf,STRICT_20COL,S         11     11.1      648     461       0.71      0.016    1.982     0.017    0.18850       0.00066   1.982    0.017    0.18836     0.00067   2633     18     2728     6        3.5,S,11,11.1,648,461,0.71,0.016,1.982,0.017,0.18850,0.00066,1.982,0.017,0.18836,0.00067,2633,18,2728,6,3.5
